POSITION,CHAMP_YEAR,DIVISION,EVENT,SEX,ATHLETE,YEAR,TEAM,TIME,TIME_SECS,MARK,CONV,POINTS,MEET,MEET DATE
335,2010,D1,LJ,Men,"Furguson, Jonathan",FR-1,BYU,,,6.92m,"22' 8.5""",,Spring Break Classic,"Mar 20, 2010"
335,2010,D1,LJ,Men,"Katz, Ben",,William and Mary,,,6.92m,"22' 8.5""",,2010 CAA Track & Field Championships,"Apr 30, 2010"
335,2010,D1,LJ,Men,"Majors, Jonathon",JR-3,Chicago State,,,6.92m,"22' 8.5""",,ISU Pacesetter Invitational,"May 1, 2010"
335,2010,D1,LJ,Men,"Radlof, Frank",SR-4,New Hampshire,,,6.92m,"22' 8.5""",,America East Championships,"May 1, 2010"
339,2010,D1,LJ,Men,"Adcock, Nick",SR-4,Missouri,,,6.91m,"22' 8""",,Big 12 Championships,"May 14, 2010"
339,2010,D1,LJ,Men,"Dunn, Taron",,Arkansas-Little Rock,,,6.91m,"22' 8""",,Sun Belt Outdoor Track & Field Championships,"May 7, 2010"
339,2010,D1,LJ,Men,"Johnson, Kevin",,Houston,,,6.91m,"22' 8""",,Rice Field and Track Meet,"May 6, 2010"
339,2010,D1,LJ,Men,"Jones, Josh",JR-3,South Alabama,,,6.91m,"22' 8""",,Battle of I-10 Tri-Meet,"Mar 27, 2010"
339,2010,D1,LJ,Men,"Kinsey, Daniel",SR-4,Akron,,,6.91m,"22' 8""",,Mt. SAC/CA Invite Combined Events,"Apr 14, 2010"
339,2010,D1,LJ,Men,"Patterson, Ja'Quan",JR-3,Detroit Mercy,,,6.91m,"22' 8""",,Horizon League Championship,"Apr 30, 2010"
339,2010,D1,LJ,Men,"Poullard, Kendrick",SR-4,Mississippi St.,,,6.91m,"22' 8""",,Alabama Relays,"Mar 25, 2010"
339,2010,D1,LJ,Men,"Roberts, Cory",SR-4,SE Louisiana,,,6.91m,"22' 8""",,Southland Conference Outdoor Championships,"May 14, 2010"
339,2010,D1,LJ,Men,"Robinson, Jacquecar",SR-4,Grambling,,,6.91m,"22' 8""",,2010 SWAC Track and Field Outdoor Championship,"Apr 29, 2010"
339,2010,D1,LJ,Men,"Williams, Cornelius",SR-4,Western Carolina,,,6.91m,"22' 8""",,Southern Conference Championship,"Apr 24, 2010"
349,2010,D1,LJ,Men,"Brown, Ackeme",,Hartford,,,6.90m,"22' 7.75""",,America East Championships,"May 1, 2010"
349,2010,D1,LJ,Men,"Fitzgerald, Drew",SR-4,Bucknell,,,6.90m,"22' 7.75""",,Patriot League Outdoor Track & Field Championships,"Apr 30, 2010"
349,2010,D1,LJ,Men,"Gordon, Brandon",JR-3,LSU,,,6.90m,"22' 7.75""",,LSU Relays (College/Open),"Mar 26, 2010"
349,2010,D1,LJ,Men,"Green, Nick",SR-4,Texas Tech,,,6.90m,"22' 7.75""",,Sooner Invitational,"Apr 23, 2010"
349,2010,D1,LJ,Men,"Infinger, Graham",SR-4,Harvard,,,6.90m,"22' 7.75""",,Harvard vs Yale,"Apr 17, 2010"
349,2010,D1,LJ,Men,"Karys, Dan",,Drake,,,6.90m,"22' 7.75""",,Jim Duncan Invitational 2010,"Apr 9, 2010"
349,2010,D1,LJ,Men,"Segota, Christian",SR-4,Montana,,,6.90m,"22' 7.75""",,Montana Open,"Apr 17, 2010"
349,2010,D1,LJ,Men,"Short, Taylor",SO-2,Arkansas State,,,6.90m,"22' 7.75""",,Sun Belt Outdoor Track & Field Championships,"May 7, 2010"
349,2010,D1,LJ,Men,"Spandl, Brock",SR-4,Minnesota,,,6.90m,"22' 7.75""",,Big Ten Conference Outdoor Championships,"May 14, 2010"
349,2010,D1,LJ,Men,"Zitterkopf, Brian",SR-4,Navy,,,6.90m,"22' 7.75""",,Military Track & Field Championships,"Mar 26, 2010"
359,2010,D1,LJ,Men,"DeFreitas, VJ",JR-3,Duquesne,,,6.89m,"22' 7.25""",,Raleigh Relays,"Mar 26, 2010"
359,2010,D1,LJ,Men,"Hardy, Kevin",SR-4,Citadel,,,6.89m,"22' 7.25""",,Southern Conference Championship,"Apr 24, 2010"
359,2010,D1,LJ,Men,"Lorentz, Jason",FR-1,Idaho,,,6.89m,"22' 7.25""",,Whitworth Buc Scoring Invite,"Mar 27, 2010"
359,2010,D1,LJ,Men,"Marshbanks, Javon",FR-1,UL-Monroe,,,6.89m,"22' 7.25""",,McNeese Cowboy Relays (Bob Hayes Louisiana Challenge),"Mar 13, 2010"
359,2010,D1,LJ,Men,"Moore, Larrone",JR-3,Delaware State,,,6.89m,"22' 7.25""",,MEAC Outdoor Championships,"May 6, 2010"
359,2010,D1,LJ,Men,"Ramos, John",SR-4,Seton Hall,,,6.89m,"22' 7.25""",,2010 BIG EAST Outdoor Track & Field Championships,"Apr 30, 2010"
359,2010,D1,LJ,Men,"Wasilawski, Ryan",,Colorado St.,,,6.89m,"22' 7.25""",,Jack Christiansen Invitational,"Apr 23, 2010"
366,2010,D1,LJ,Men,"Billups, Ryan",SR-4,Colorado St.,,,6.88m,"22' 7""",,CSU Pueblo Open,"Mar 28, 2010"
366,2010,D1,LJ,Men,"Brown, Jordan",SR-4,Portland State,,,6.88m,"22' 7""",,Pacific Twilight Invitational,"May 1, 2010"
366,2010,D1,LJ,Men,"Halim, Hasheem",SR-4,Virginia Tech,,,6.88m,"22' 7""",,ACC Outdoor Championships,"Apr 15, 2010"
366,2010,D1,LJ,Men,"Hopkins, Sean",SR-4,Eastern Illinois,,,6.88m,"22' 7""",,EIU Big Blue Classic,"Apr 1, 2010"
366,2010,D1,LJ,Men,"Neely, Robert",,UC Davis,,,6.88m,"22' 7""",,Big West Conference Track & Field Championships,"May 14, 2010"
366,2010,D1,LJ,Men,"Pensyl, Dylan",JR-3,Temple,,,6.88m,"22' 7""",,Rutgers Invitational,"May 8, 2010"
366,2010,D1,LJ,Men,"Woldu, Efrem",FR-1,Colorado St.,,,6.88m,"22' 7""",,CSU Pueblo Open,"Mar 28, 2010"
373,2010,D1,LJ,Men,"Cole, Reginald",SR-4,Brown,,,6.87m,"22' 6.5""",,Ivy League Outdoor Track & Field Championships,"May 8, 2010"
373,2010,D1,LJ,Men,"Kirbos, Matt",,Arkansas,,,6.87m,"22' 6.5""",,SEC Outdoor Track & Field Championships,"May 13, 2010"
373,2010,D1,LJ,Men,"Kirk, Ty",SR-4,New Mexico,,,6.87m,"22' 6.5""",,Mountain West Outdoor Track & Field Championships,"May 12, 2010"
373,2010,D1,LJ,Men,"Kuechler, Kevin",SO-2,California,,,6.87m,"22' 6.5""",,Pac-10 Track & Field Championships,"May 15, 2010"
373,2010,D1,LJ,Men,"Lipscomb, Antione",SR-4,Mississippi St.,,,6.87m,"22' 6.5""",,SEC Outdoor Track & Field Championships,"May 13, 2010"
373,2010,D1,LJ,Men,"Woodbridge, Geren",JR-3,Liberty,,,6.87m,"22' 6.5""",,IC4A Outdoor Championship,"May 14, 2010"
379,2010,D1,LJ,Men,"Butler, Josh",JR-3,Mid. Tenn. State,,,6.86m,"22' 6.25""",,Sun Belt Outdoor Track & Field Championships,"May 7, 2010"
379,2010,D1,LJ,Men,"Grzesiak, Dave",,Wisconsin,,,6.86m,"22' 6.25""",,Musco Invitational,"May 1, 2010"
381,2010,D1,LJ,Men,"Anderson, Eddie",,DePaul,,,6.85m,"22' 5.75""",,Purdue Dave Rankin Invitational,"Apr 16, 2010"
381,2010,D1,LJ,Men,"Clements, Isiah",SR-4,Texas-Arlington,,,6.85m,"22' 5.75""",,North Texas Spring Classic,"Apr 10, 2010"
381,2010,D1,LJ,Men,"Corrow, Travis",JR-3,Wyoming,,,6.85m,"22' 5.75""",,Mountain West Outdoor Track & Field Championships,"May 12, 2010"
381,2010,D1,LJ,Men,"Haslom, Reggie",SR-4,LSU,,,6.85m,"22' 5.75""",,LSU Relays (College/Open),"Mar 26, 2010"
381,2010,D1,LJ,Men,"Knight, Tyler",SR-4,Illinois State,,,6.85m,"22' 5.75""",,EIU Big Blue Classic,"Apr 1, 2010"
381,2010,D1,LJ,Men,"Sandiford, David",FR-1,Maryland-Eastern Shore,,,6.85m,"22' 5.75""",,Wake Forest Open,"Mar 19, 2010"
381,2010,D1,LJ,Men,"Walther, Oliver",SR-4,Eastern Michigan,,,6.85m,"22' 5.75""",,Mid-American Conference Outdoor Championships,"May 13, 2010"
388,2010,D1,LJ,Men,"Aronson, Jeff",FR-1,Idaho,,,6.84m,"22' 5.25""",,2010 Western Athletic Conference Championships,"May 12, 2010"
388,2010,D1,LJ,Men,"Brown, Allen",SO-2,Campbell,,,6.84m,"22' 5.25""",,Liberty University Twilight Qualifier,"Apr 29, 2010"
388,2010,D1,LJ,Men,"Hogan, Bryce",,Eastern Illinois,,,6.84m,"22' 5.25""",,Ohio Valley Conference Championship,"Apr 30, 2010"
388,2010,D1,LJ,Men,"Jones, Keyon",SR-4,UL-Monroe,,,6.84m,"22' 5.25""",,Sun Belt Outdoor Track & Field Championships,"May 7, 2010"
388,2010,D1,LJ,Men,"Nelson, Daney",SO-2,Southern Utah,,,6.84m,"22' 5.25""",,Summit League Outdoor Track & Field Championships,"May 13, 2010"
388,2010,D1,LJ,Men,"Nwosu, Victor",JR-3,Syracuse,,,6.84m,"22' 5.25""",,Cornell Big Red Open,"Apr 25, 2010"
388,2010,D1,LJ,Men,"Spooner, Mark",SR-4,Jackson State,,,6.84m,"22' 5.25""",,2010 SWAC Track and Field Outdoor Championship,"Apr 29, 2010"
388,2010,D1,LJ,Men,"Wilson, David",,Virginia Tech,,,6.84m,"22' 5.25""",,ACC Outdoor Championships,"Apr 15, 2010"
388,2010,D1,LJ,Men,"Woodley, Ronald",SR-4,Rhode Island,,,6.84m,"22' 5.25""",,Atlantic 10 Outdoor Championships,"May 1, 2010"
397,2010,D1,LJ,Men,"Baptiste, Daryl",,Akron,,,6.83m,"22' 5""",,Mid-American Conference Outdoor Championships,"May 13, 2010"
397,2010,D1,LJ,Men,"Evans, Anthony",SR-4,Northern Arizona,,,6.83m,"22' 5""",,2010 Baldy Castillo Invitational,"Mar 19, 2010"
397,2010,D1,LJ,Men,"Johnson, Chris",JR-3,SE Missouri,,,6.83m,"22' 5""",,Joey Haines Southeast Missouri State University,"Apr 2, 2010"
397,2010,D1,LJ,Men,"Jones, Chris",SR-4,Stephen F. Austin,,,6.83m,"22' 5""",,Southland Conference Outdoor Championships,"May 14, 2010"
397,2010,D1,LJ,Men,"Rogers, Aaron",SO-2,Texas Southern,,,6.83m,"22' 5""",,Victor Lopez Bayou Classic,"Mar 26, 2010"
397,2010,D1,LJ,Men,"Stuckey, Jeremy",SO-2,Central Arkansas,,,6.83m,"22' 5""",,Southland Conference Outdoor Championships,"May 14, 2010"
397,2010,D1,LJ,Men,"Thierry, Andrew",SR-4,SIU-Edwardsville,,,6.83m,"22' 5""",,EIU Outdoor Invitational,"Mar 27, 2010"
397,2010,D1,LJ,Men,"Williams, Solomon",SR-4,Arkansas State,,,6.83m,"22' 5""",,Joey Haines Southeast Missouri State University,"Apr 2, 2010"
397,2010,D1,LJ,Men,"Yarbrough, Jordan",FR-1,UNC-Asheville,,,6.83m,"22' 5""",,Lenoir-Rhyne Powersox Invitational,"Apr 10, 2010"
406,2010,D1,LJ,Men,"Bean, Josh",JR-3,Iowa,,,6.82m,"22' 4.5""",,Auburn Tiger Track Classic,"Apr 2, 2010"
406,2010,D1,LJ,Men,"Berube, Matt",SO-2,Central Connecticut,,,6.82m,"22' 4.5""",,Northeast Conference Championship,"May 1, 2010"
406,2010,D1,LJ,Men,"Blevins, Derek",,Ohio State,,,6.82m,"22' 4.5""",,Raleigh Relays,"Mar 26, 2010"
406,2010,D1,LJ,Men,"Capelle, Eric",SR-4,Boise State,,,6.82m,"22' 4.5""",,2010 Western Athletic Conference Championships,"May 12, 2010"
406,2010,D1,LJ,Men,"Hester, Colin",FR-1,Stanford,,,6.82m,"22' 4.5""",,Stanford Payton Jordan Cardinal Inv,"May 1, 2010"
406,2010,D1,LJ,Men,"Jones, Burton",SR-4,Coastal Carolina,,,6.82m,"22' 4.5""",,Big South Conference Championships,"Apr 15, 2010"
406,2010,D1,LJ,Men,"Jones, Sergio",SR-4,Idaho State,,,6.82m,"22' 4.5""",,2010 All Idaho Collegiate,"Apr 2, 2010"
406,2010,D1,LJ,Men,"Mitchell, Keyon",SR-4,Loyola Marymount,,,6.82m,"22' 4.5""",,Rafer Johnson/Jackie Joyner-Kersee Invite,"Apr 8, 2010"
406,2010,D1,LJ,Men,"Moon, Marco",SR-4,Oklahoma,,,6.82m,"22' 4.5""",,Sooner May Open,"May 8, 2010"
406,2010,D1,LJ,Men,"Murphy, Isaac",SR-4,Texas,,,6.82m,"22' 4.5""",,2010 Clyde Littlefield Texas Relays,"Mar 31, 2010"
406,2010,D1,LJ,Men,"Nichols, Ryan",JR-3,Cal St. Bakersfield,,,6.82m,"22' 4.5""",,Azusa Pacific Bryan Clay Invitational,"Apr 15, 2010"
406,2010,D1,LJ,Men,"Nnamani, Ikechi",FR-1,Rice,,,6.82m,"22' 4.5""",,Victor Lopez Bayou Classic,"Mar 26, 2010"
406,2010,D1,LJ,Men,"Robinson, Chris",JR-3,SE Louisiana,,,6.82m,"22' 4.5""",,USA Invitational,"Apr 10, 2010"
406,2010,D1,LJ,Men,"Stoudemire, Eddie",JR-3,South Carolina,,,6.82m,"22' 4.5""",,SEC Outdoor Track & Field Championships,"May 13, 2010"
406,2010,D1,LJ,Men,"Trotter, Darryl",SR-4,Kansas,,,6.82m,"22' 4.5""",,John McDonnell Invitational,"Apr 9, 2010"
406,2010,D1,LJ,Men,"Wallace, Bryan",JR-3,Radford,,,6.82m,"22' 4.5""",,CCU Invitational,"Mar 12, 2010"
406,2010,D1,LJ,Men,"York, Richard",,New Mexico,,,6.82m,"22' 4.5""",,Brutus Hamilton Invitational,"Apr 23, 2010"
423,2010,D1,LJ,Men,"Carter, Justin",SR-4,UC Irvine,,,6.81m,"22' 4.25""",,Northridge Invitational,"Mar 12, 2010"
423,2010,D1,LJ,Men,"Conley, Xavier",FR-1,Lipscomb,,,6.81m,"22' 4.25""",,Atlantic Sun Championship,"May 14, 2010"
423,2010,D1,LJ,Men,"Federinko, Alex",JR-3,Duquesne,,,6.81m,"22' 4.25""",,Atlantic 10 Outdoor Championships,"May 1, 2010"
423,2010,D1,LJ,Men,"Hu, Danny",SR-4,Albany,,,6.81m,"22' 4.25""",,Capital District Classic,"Apr 24, 2010"
423,2010,D1,LJ,Men,"Siljeback-Larsen, Felix",JR-3,Manhattan,,,6.81m,"22' 4.25""",,2010 Baldy Castillo Invitational,"Mar 19, 2010"
423,2010,D1,LJ,Men,"Turner, Brandon",SR-4,Pittsburgh,,,6.81m,"22' 4.25""",,Penn Relays,"Apr 20, 2010"
429,2010,D1,LJ,Men,"Archie, Brian",,Buffalo,,,6.80m,"22' 3.75""",,Bucknell Bison Outdoor Classic,"Apr 9, 2010"
429,2010,D1,LJ,Men,"Gant, Nate",,Va. Military Institute,,,6.80m,"22' 3.75""",,Big South Conference Championships,"Apr 15, 2010"
429,2010,D1,LJ,Men,"Mallory, Isaac",FR-1,Kansas State,,,6.80m,"22' 3.75""",,2010 Kansas Relays,"Apr 14, 2010"
429,2010,D1,LJ,Men,"Schneider, Justin",JR-3,Notre Dame,,,6.80m,"22' 3.75""",,Purdue Dave Rankin Invitational,"Apr 16, 2010"
429,2010,D1,LJ,Men,"Veney, Chris",SR-4,Binghamton,,,6.80m,"22' 3.75""",,America East Championships,"May 1, 2010"
429,2010,D1,LJ,Men,"Webb, Jeremy",FR-1,Eastern Kentucky,,,6.80m,"22' 3.75""",,Ohio Valley Conference Championship,"Apr 30, 2010"
435,2010,D1,LJ,Men,"Crum, Patrick",FR-1,Tennessee,,,6.79m,"22' 3.5""",,Tennessee Invitational,"May 8, 2010"
435,2010,D1,LJ,Men,"Elmer, Charles",SR-4,Maryland-Eastern Shore,,,6.79m,"22' 3.5""",,University of Pennsylvania Invitational,"Apr 3, 2010"
435,2010,D1,LJ,Men,"French, Cameron",FR-1,Liberty,,,6.79m,"22' 3.5""",,Liberty University Twilight Qualifier,"Apr 29, 2010"
435,2010,D1,LJ,Men,"Johnson, Tony",JR-3,Iowa State,,,6.79m,"22' 3.5""",,Drake Relays,"Apr 21, 2010"
435,2010,D1,LJ,Men,"MacDonald, Stephen",SR-4,Ohio State,,,6.79m,"22' 3.5""",,The Dual - Ohio State vs Michigan,"Apr 10, 2010"
435,2010,D1,LJ,Men,"Matthews, Alvin",SO-2,Alcorn State,,,6.79m,"22' 3.5""",,Ole Miss Invitational,"Apr 10, 2010"
435,2010,D1,LJ,Men,"Watson, Will",,Syracuse,,,6.79m,"22' 3.5""",,Cornell Big Red Open,"Apr 25, 2010"
442,2010,D1,LJ,Men,"Bowen, Ryan",SO-2,Idaho,,,6.78m,"22' 3""",,2010 Western Athletic Conference Championships,"May 12, 2010"
442,2010,D1,LJ,Men,"Drouin, Derek",SR-4,Indiana,,,6.78m,"22' 3""",,Alabama Relays,"Mar 25, 2010"
442,2010,D1,LJ,Men,"Holcombe, Alex",SR-4,Cornell,,,6.78m,"22' 3""",,Cornell Easter Weekend Open,"Apr 3, 2010"
442,2010,D1,LJ,Men,"Rolling, Dan",SR-4,Iowa,,,6.78m,"22' 3""",,Drake Relays,"Apr 21, 2010"
442,2010,D1,LJ,Men,"Ruiz, Tyler",,USC,,,6.78m,"22' 3""",,2010 Ben Brown Invitational,"Mar 4, 2010"
442,2010,D1,LJ,Men,"Szmanda, Jack",SR-4,Minnesota,,,6.78m,"22' 3""",,Big Ten Conference Outdoor Championships,"May 14, 2010"
442,2010,D1,LJ,Men,"Tucker, Josh",SR-4,Mississippi St.,,,6.78m,"22' 3""",,UNF Spring Break Open,"Mar 5, 2010"
442,2010,D1,LJ,Men,"Wright, David Jon",,Sacramento St.,,,6.78m,"22' 3""",,Sacramento State MONDO Invitational,"Apr 17, 2010"
450,2010,D1,LJ,Men,"Bradford, Derrell",SO-2,Nebraska,,,6.77m,"22' 2.5""",,2010 Nebraska Open,"May 8, 2010"
450,2010,D1,LJ,Men,"Bush, Phillip",JR-3,Appalachian State,,,6.77m,"22' 2.5""",,Carolina's College Cup,"Apr 9, 2010"
450,2010,D1,LJ,Men,"Duffy, Dan",JR-3,Manhattan,,,6.77m,"22' 2.5""",,MAAC Outdoor Track & Field Championships,"May 1, 2010"
450,2010,D1,LJ,Men,"Emry, Austin",,Montana,,,6.77m,"22' 2.5""",,Montana Open,"Apr 17, 2010"
450,2010,D1,LJ,Men,"Irons, Terrell",SR-4,Troy,,,6.77m,"22' 2.5""",,Sun Belt Outdoor Track & Field Championships,"May 7, 2010"
450,2010,D1,LJ,Men,"Pereira, Jeffrey",FR-1,Rhode Island,,,6.77m,"22' 2.5""",,Brown Outdoor Invitational,"Apr 10, 2010"
450,2010,D1,LJ,Men,"Powers, Mikael",SR-4,UC Santa Barbara,,,6.77m,"22' 2.5""",,Big West Conference Multi Championships,"May 7, 2010"
457,2010,D1,LJ,Men,"Cantwell, John",SR-4,Miami (Ohio),,,6.76m,"22' 2.25""",,Oliver Nickoloff Invitational,"Apr 3, 2010"
457,2010,D1,LJ,Men,"Carrol, Michael",SR-4,Kent State,,,6.76m,"22' 2.25""",,Ashland University Alumni Open,"Apr 23, 2010"
457,2010,D1,LJ,Men,"Howard, Josh",SR-4,UL-Monroe,,,6.76m,"22' 2.25""",,ULM Warhawk Classic,"Apr 24, 2010"
457,2010,D1,LJ,Men,"Livingston, Cordell",FR-1,Western Carolina,,,6.76m,"22' 2.25""",,Southern Conference Championship,"Apr 24, 2010"
457,2010,D1,LJ,Men,"Loring, Donavan",SR-4,Central Arkansas,,,6.76m,"22' 2.25""",,Joey Haines Southeast Missouri State University,"Apr 2, 2010"
457,2010,D1,LJ,Men,"McCree, Leland",FR-1,Southern,,,6.76m,"22' 2.25""",,2010 SWAC Track and Field Outdoor Championship,"Apr 29, 2010"
457,2010,D1,LJ,Men,"Ralston, Kevin",SR-4,Binghamton,,,6.76m,"22' 2.25""",,America East Championships,"May 1, 2010"
457,2010,D1,LJ,Men,"Stubblefield, Wilmot",,Long Island,,,6.76m,"22' 2.25""",,45th Colonial Relays,"Apr 2, 2010"
465,2010,D1,LJ,Men,"Annear, Paul",,Wisconsin,,,6.75m,"22' 1.75""",,Jeff Miller Alternative Meet,"Apr 24, 2010"
465,2010,D1,LJ,Men,"Bastian, Antillio",SR-4,South Florida,,,6.75m,"22' 1.75""",,USF Open,"Mar 5, 2010"
465,2010,D1,LJ,Men,"Bell, Tomarris",,Buffalo,,,6.75m,"22' 1.75""",,Raleigh Relays,"Mar 26, 2010"
465,2010,D1,LJ,Men,"Bridges, Jake",FR-1,Kennesaw State,,,6.75m,"22' 1.75""",,Atlantic Sun Championship,"May 14, 2010"
465,2010,D1,LJ,Men,"Douglas, Reginald",,Northwestern St.,,,6.75m,"22' 1.75""",,LSU Alumni Gold,"Apr 16, 2010"
465,2010,D1,LJ,Men,"Hernandez, Emilio",SR-4,Sacramento St.,,,6.75m,"22' 1.75""",,2010 Big Sky Conference Championships,"May 12, 2010"
465,2010,D1,LJ,Men,"Huber, Nick",SR-4,Cornell,,,6.75m,"22' 1.75""",,Cornell Easter Weekend Open,"Apr 3, 2010"
465,2010,D1,LJ,Men,"Lewis, Darrell",SR-4,Memphis,,,6.75m,"22' 1.75""",,Joey Haines Southeast Missouri State University,"Apr 2, 2010"
465,2010,D1,LJ,Men,"Linder, Cody",SR-4,South Dakota,,,6.75m,"22' 1.75""",,2010 Nebraska Open,"May 8, 2010"
465,2010,D1,LJ,Men,"Prince, Austin",SR-4,Arizona State,,,6.75m,"22' 1.75""",,Jim Click Combined Events,"Apr 1, 2010"
465,2010,D1,LJ,Men,"Reed, Josh",FR-1,SE Louisiana,,,6.75m,"22' 1.75""",,Southland Conference Outdoor Championships,"May 14, 2010"
476,2010,D1,LJ,Men,"Gibson, David",,Xavier (Ohio),,,6.74m,"22' 1.5""",,Oliver Nickoloff Invitational,"Apr 3, 2010"
476,2010,D1,LJ,Men,"Hutter, Adam",JR-3,Montana State,,,6.74m,"22' 1.5""",,Cat-Griz Dual,"May 1, 2010"
476,2010,D1,LJ,Men,"Lillejord, Andy",,North Dakota St.,,,6.74m,"22' 1.5""",,Summit League Outdoor Track & Field Championships,"May 13, 2010"
476,2010,D1,LJ,Men,"Vorachak, Anthony",SR-4,New Hampshire,,,6.74m,"22' 1.5""",,UNH Wildcat Invitational II,"Apr 10, 2010"
480,2010,D1,LJ,Men,"Benford, Keith",,UTSA,,,6.73m,"22' 1""",,Trinity Alumni Classic,"Apr 10, 2010"
480,2010,D1,LJ,Men,"Glasnow, Ted",FR-1,Notre Dame,,,6.73m,"22' 1""",,Jim Click Combined Events,"Apr 1, 2010"
480,2010,D1,LJ,Men,"Jenson, Ryan",,North Dakota St.,,,6.73m,"22' 1""",,Summit League Outdoor Track & Field Championships,"May 13, 2010"
480,2010,D1,LJ,Men,"Jones, Gary",SR-4,Cornell,,,6.73m,"22' 1""",,Spring Break Classic,"Mar 20, 2010"
480,2010,D1,LJ,Men,"Kettenhofen, Sam",SR-4,Minnesota,,,6.73m,"22' 1""",,Drake Alternative,"Apr 24, 2010"
480,2010,D1,LJ,Men,"Kimbrough, Joshua",,Cal Poly,,,6.73m,"22' 1""",,Cal Poly Invitational,"Apr 3, 2010"
480,2010,D1,LJ,Men,"Norwood JR, Marcus",SR-4,Southern Miss.,,,6.73m,"22' 1""",,Auburn Tiger Track Classic,"Apr 2, 2010"
480,2010,D1,LJ,Men,"Schauble, Kyle",SR-4,Washington St.,,,6.73m,"22' 1""",,UW vs. WSU,"May 1, 2010"
480,2010,D1,LJ,Men,"Schober, Michael",JR-3,Kent State,,,6.73m,"22' 1""",,25th Jesse Owens Track Classic,"Apr 30, 2010"
489,2010,D1,LJ,Men,"Frick, Justin",SR-4,Princeton,,,6.72m,"22' 0.75""",,Princeton Sam Howell Invitational,"Apr 2, 2010"
489,2010,D1,LJ,Men,"Hayes, Connor",JR-3,Rice,,,6.72m,"22' 0.75""",,Conference USA Outdoor Championships,"May 13, 2010"
489,2010,D1,LJ,Men,"Leonce, Burke",SR-4,Troy,,,6.72m,"22' 0.75""",,USA Invitational,"Apr 10, 2010"
489,2010,D1,LJ,Men,"Steele, William",JR-3,Florida State,,,6.72m,"22' 0.75""",,USF Bulls Invitational,"Mar 19, 2010"
489,2010,D1,LJ,Men,"Talkington, Jaymes",,Wyoming,,,6.72m,"22' 0.75""",,Mountain West Outdoor Track & Field Championships,"May 12, 2010"
494,2010,D1,LJ,Men,"Howell, Clarence",SR-4,Youngstown St.,,,6.71m,"22' 0.25""",,Horizon League Championship,"Apr 30, 2010"
494,2010,D1,LJ,Men,"Slupkowski, Krzysztof",SR-4,Wichita State,,,6.71m,"22' 0.25""",,Missouri Valley Conference Championships,"May 14, 2010"
496,2010,D1,LJ,Men,"Arvie, Cruise",SR-4,UL-Monroe,,,6.70m,"21' 11.75""",,North Texas Spring Classic,"Apr 10, 2010"
496,2010,D1,LJ,Men,"Hopkins, Ramsey",SR-4,Washington St.,,,6.70m,"21' 11.75""",,WSU Cougar Invitational (Club/Unattached),"Apr 24, 2010"
496,2010,D1,LJ,Men,"Noble, Philip",JR-3,Utah State,,,6.70m,"21' 11.75""",,2010 Western Athletic Conference Championships,"May 12, 2010"
496,2010,D1,LJ,Men,"Sementelli, Alex",,Tulsa,,,6.70m,"21' 11.75""",,John McDonnell Invitational,"Apr 9, 2010"
496,2010,D1,LJ,Men,"Stephens, Nathan",SO-2,Alabama A&M,,,6.70m,"21' 11.75""",,Boston-Moon Classic,"Apr 10, 2010"
1,2010,D1,LJ,Women,"Okagbare, Blessing",SR-4,UTEP,,,6.88m,"22' 7""",,2010 Clyde Littlefield Texas Relays,"Mar 31, 2010"
2,2010,D1,LJ,Women,"Proctor, Shara",SR-4,Florida,,,6.69m,"21' 11.5""",,SEC Outdoor Track & Field Championships,"May 13, 2010"
3,2010,D1,LJ,Women,"McClurkin, Mindy",SR-4,BYU,,,6.63m,"21' 9""",,Mountain West Outdoor Track & Field Championships,"May 12, 2010"
3,2010,D1,LJ,Women,"Youngblood, Jamesha",SR-4,Oregon,,,6.63m,"21' 9""",,Pac-10 Track & Field Championships,"May 15, 2010"
5,2010,D1,LJ,Women,"Gipson, Whitney",SO-2,TCU,,,6.60m,"21' 8""",,Mountain West Outdoor Track & Field Championships,"May 12, 2010"
6,2010,D1,LJ,Women,"Carlson, Whitney",JR-3,North Dakota St.,,,6.44m,"21' 1.5""",,Drake Relays,"Apr 21, 2010"
6,2010,D1,LJ,Women,"Matthew, Sarah",SR-4,Stanford,,,6.44m,"21' 1.5""",,Cal vs. Stanford Big Meet,"Apr 10, 2010"
8,2010,D1,LJ,Women,"Sinkler, April",SR-4,Clemson,,,6.43m,"21' 1.25""",,Georgia Tech 3-Way,"May 1, 2010"
9,2010,D1,LJ,Women,"Malone, Chantel",SR-4,Texas,,,6.41m,"21' 0.5""",,Big 12 Championships,"May 14, 2010"
10,2010,D1,LJ,Women,"Kafourou, Eleni",SR-4,Boise State,,,6.39m,"20' 11.75""",,2010 BYU Robison Invitational,"Apr 21, 2010"
11,2010,D1,LJ,Women,"King, Arantxa",SR-4,Stanford,,,6.37m,"20' 10.75""",,Brutus Hamilton Invitational,"Apr 23, 2010"
11,2010,D1,LJ,Women,"Kokot, Nina",SR-4,Kansas State,,,6.37m,"20' 10.75""",,Jim Click Shootout,"Apr 3, 2010"
13,2010,D1,LJ,Women,"Bozeman, Brittany",,Mississippi,,,6.36m,"20' 10.5""",,SEC Outdoor Track & Field Championships,"May 13, 2010"
