POSITION,CHAMP_YEAR,DIVISION,EVENT,SEX,ATHLETE,YEAR,TEAM,TIME,TIME_SECS,MARK,CONV,POINTS,MEET,MEET DATE
14,2021,D3,10000,Men,"Haire, Zach",SO-2,St. Thomas (Minn.),30:04:78,1804.78,,,,2021 MIAC Outdoor Track & Field Championships,"May 14, 2021"
15,2021,D3,10000,Men,"Carter, Matt",SO-2,Connecticut College,30:12:58,1812.58,,,,"Williams, Amherst, Middlebury, Tufts","May 15, 2021"
16,2021,D3,10000,Men,"Beakas, Jack",SR-4,Trine,30:18:87,1818.87,,,,St. Francis Fighting Chance Invite,"May 14, 2021"
17,2021,D3,10000,Men,"Monaghan, Colin",JR-3,Puget Sound,30:23:53,1823.53,,,,Ed Boitano Invitational 2021,"Mar 26, 2021"
18,2021,D3,10000,Men,"Shirley-Fairbairn, Morgan",JR-3,Wartburg,30:29:36,1829.36,,,,Drake Relays,"Apr 22, 2021"
19,2021,D3,10000,Men,"Boelke, Matthew",SR-4,North Central (Ill.),30:34:61,1834.61,,,,NCC Dr. Keeler Track & Field Meet-2021,"May 13, 2021"
20,2021,D3,10000,Men,"Miller, Derek",SR-4,Trine,30:35:57,1835.57,,,,"54th Annual Hillsdale College ""GINA"" Relays","Apr 22, 2021"
21,2021,D3,10000,Men,"Knepper, Brandan",FR-1,Calvin,30:39:99,1839.99,,,,"54th Annual Hillsdale College ""GINA"" Relays","Apr 22, 2021"
22,2021,D3,10000,Men,"Meindertsma, Micah",JR-3,Calvin,30:46:21,1846.21,,,,"54th Annual Hillsdale College ""GINA"" Relays","Apr 22, 2021"
23,2021,D3,10000,Men,"Csiki-Fejer, Matyas",SO-2,Suffolk,30:47:31,1847.31,,,,NEICAAA Outdoor Track & Field Championships,"May 14, 2021"
24,2021,D3,10000,Men,"Derrick, Josh",SR-4,Johns Hopkins,30:49:17,1849.17,,,,IC4A/ECAC Outdoor Track & Field Championships,"May 14, 2021"
1,2021,D3,10000,Women,"Hannan, Parley",FR-1,Ithaca,34:12:50,2052.5,,,,RIT Friday Meet #2,"Apr 23, 2021"
2,2021,D3,10000,Women,"Rosenbum, Kassie",JR-3,Loras,34:19:16,2059.16,,,,Drake Relays,"Apr 22, 2021"
3,2021,D3,10000,Women,"Page, Danielle",SO-2,Tufts,35:06:38,2106.38,,,,Conn College Quad Meet,"Apr 17, 2021"
4,2021,D3,10000,Women,"Ross, Alex",JR-3,Johns Hopkins,35:14:74,2114.74,,,,Virginia Challenge,"Apr 16, 2021"
5,2021,D3,10000,Women,"Mayfield, Clara",SO-2,Carleton,35:33:86,2133.86,,,,2021 MIAC Outdoor Track & Field Championships,"May 14, 2021"
6,2021,D3,10000,Women,"Girard, Genna",FR-1,Williams,35:34:65,2134.65,,,,"Williams, Amherst, Middlebury, Tufts","May 15, 2021"
7,2021,D3,10000,Women,"McAdams, Macy",SR-4,Muskingum,35:58:68,2158.68,,,,OAC Elite Meet,"Apr 17, 2021"
8,2021,D3,10000,Women,"Collet, Carina",JR-3,Wartburg,36:03:12,2163.12,,,,Drake Relays,"Apr 22, 2021"
9,2021,D3,10000,Women,"Clancy, Elaina",JR-3,Dickinson,36:15:87,2175.87,,,,Centennial Conference Outdoor Track & Field Championships,"May 1, 2021"
10,2021,D3,10000,Women,"Wolmer, Sophia",FR-1,Amherst,36:19:23,2179.23,,,,"Williams, Amherst, Middlebury, Tufts","May 15, 2021"
11,2021,D3,10000,Women,"Smith, Sydney",SR-4,Otterbein,36:21:72,2181.72,,,,OAC Elite Meet,"Apr 17, 2021"
12,2021,D3,10000,Women,"Tully, Sarah",JR-3,Williams,36:25:33,2185.33,,,,"Williams, Amherst, Middlebury, Tufts","May 15, 2021"
13,2021,D3,10000,Women,"North, Katie",SR-4,Illinois Wesleyan,36:26:87,2186.87,,,,Drake Relays,"Apr 22, 2021"
14,2021,D3,10000,Women,"Paulson, Natalie",FR-1,Wartburg,36:27:18,2187.18,,,,Drake Relays,"Apr 22, 2021"
15,2021,D3,10000,Women,"Murray, Michelle",JR-3,RPI,36:35:08,2195.08,,,,Tufts National Qualifying Meet,"May 20, 2021"
16,2021,D3,10000,Women,"Owens, Meghan",FR-1,Centre,36:40:86,2200.86,,,,2021 SAA Track & Field Championships,"Apr 23, 2021"
17,2021,D3,10000,Women,"Bujaucius, Cameron",SO-2,John Carroll,36:41:69,2201.69,,,,Ohio Athletic Conference Outdoor Track & Field Championships,"May 6, 2021"
18,2021,D3,10000,Women,"Esper, Erica",FR-1,John Carroll,36:43:80,2203.8,,,,2021 Harrison Dillard Twilight,"May 14, 2021"
19,2021,D3,10000,Women,"Davis, Meghan",FR-1,Tufts,36:45:18,2205.18,,,,Conn College Quad Meet,"Apr 17, 2021"
20,2021,D3,10000,Women,"Miller, Sara",SR-4,St. Thomas (Minn.),36:46:92,2206.92,,,,2021 MIAC Outdoor Track & Field Championships,"May 14, 2021"
21,2021,D3,10000,Women,"Curran, Julia",SO-2,Connecticut College,36:48:47,2208.47,,,,"Williams, Amherst, Middlebury, Tufts","May 15, 2021"
22,2021,D3,10000,Women,"Klang, Laura",JR-3,RPI,36:59:12,2219.12,,,,Tufts National Qualifying Meet,"May 20, 2021"
23,2021,D3,10000,Women,"Girmscheid, Megan",SR-4,Washington U.,37:06:48,2226.48,,,,NCC Dr. Keeler Track & Field Meet-2021,"May 13, 2021"
24,2021,D3,10000,Women,"O'Sullivan, Amy",JR-3,Westfield State,37:09:36,2229.36,,,,NEICAAA Outdoor Track & Field Championships,"May 14, 2021"
1,2021,D3,100H,Women,"Ezewuzie, Favor",SR-4,Wheaton (Ill.),13:64,13.64,,,,NCC Dr. Keeler Track & Field Meet-2021,"May 13, 2021"
2,2021,D3,100H,Women,"Lawrence, Emma",SO-2,Wis.-La Crosse,13:93,13.93,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
3,2021,D3,100H,Women,"Nelson, Birgen",FR-1,Gustavus Adolphus,14:06,14.06,,,,NSIC & Friends Outdoor Challenge,"May 1, 2021"
4,2021,D3,100H,Women,"Bruce, Logan",SO-2,Ithaca,14:13,14.13,,,,AARTFC Outdoor Track & Field Championships,"May 19, 2021"
5,2021,D3,100H,Women,"Zenkovich, Hannah",SO-2,Wis.-La Crosse,14:14,14.14,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
5,2021,D3,100H,Women,"Sealock, Kelsie",FR-1,Bethel (Minn.),14:14,14.14,,,,2021 MIAC Outdoor Track & Field Championships,"May 14, 2021"
7,2021,D3,100H,Women,"Lavarnway, Emily",SO-2,SUNY Geneseo,14:15,14.15,,,,Geneseo Roundtable Invitational,"Apr 9, 2021"
8,2021,D3,100H,Women,"Notaranni, Nicole",SR-4,Rowan,14:2,14.2,,,,Rowan Last Chance,"May 20, 2021"
9,2021,D3,100H,Women,"Wallace, Megan",SR-4,Wis.-Eau Claire,14:22,14.22,,,,WIAC Outdoor Track & Field Championships,"May 7, 2021"
10,2021,D3,100H,Women,"Walgrave, Tay",FR-1,St. Thomas (Minn.),14:25,14.25,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
11,2021,D3,100H,Women,"Babinec, Julia",SO-2,North Central (Ill.),14:26,14.26,,,,NCC Dr. Keeler Track & Field Meet-2021,"May 13, 2021"
12,2021,D3,100H,Women,"Zastrow, Hannah",FR-1,Wis.-Stout,14:28,14.28,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
13,2021,D3,100H,Women,"Watson-Haynes, Caira",SR-4,Washington U.,14:29,14.29,,,,Pacesetter Sports Invitational,"May 7, 2021"
14,2021,D3,100H,Women,"Bahl, Elayna",SO-2,Loras,14:39,14.39,,,,American Rivers Outdoor Conference Championships,"May 13, 2021"
15,2021,D3,100H,Women,"Rossa, Ella",JR-3,Amherst,14:41,14.41,,,,"Williams, Amherst, Hamilton","May 2, 2021"
16,2021,D3,100H,Women,"Seward, Aniya",FR-1,Lynchburg,14:43,14.43,,,,ODAC Outdoor Track & Field Championships,"Apr 30, 2021"
17,2021,D3,100H,Women,"Stocker, Sabrina",JR-3,Mount Union,14:45,14.45,,,,Ohio Athletic Conference Outdoor Track & Field Championships,"May 6, 2021"
17,2021,D3,100H,Women,"Jacobs, Katherine",JR-3,Babson,14:45,14.45,,,,NEWMAC Women's Track & Field Championships,"May 1, 2021"
17,2021,D3,100H,Women,"Dennison, Gracie",JR-3,Otterbein,14:45,14.45,,,,2021 Harrison Dillard Twilight,"May 14, 2021"
20,2021,D3,100H,Women,"Shepardson, Clair",JR-3,Wis.-La Crosse,14:46,14.46,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
21,2021,D3,100H,Women,"Roach, Alyssa",FR-1,Christopher Newport,14:48,14.48,,,,Rowan Last Chance,"May 20, 2021"
22,2021,D3,100H,Women,"Ith, Izabelle",JR-3,Williams,14:49,14.49,,,,"Williams, Amherst, Middlebury, Tufts","May 15, 2021"
23,2021,D3,100H,Women,"Lacy, Maya",SR-4,Lynchburg,14:54,14.54,,,,2021 Aggie Classic Twilight,"May 16, 2021"
24,2021,D3,100H,Women,"Terranova, Michaelina",SO-2,Mount Union,14:59,14.59,,,,Ohio Athletic Conference Outdoor Track & Field Championships,"May 6, 2021"
1,2021,D3,110H,Men,"Rooney, Taylor",JR-3,Gustavus Adolphus,13:72,13.72,,,,NSIC & Friends Outdoor Challenge,"May 1, 2021"
2,2021,D3,110H,Men,"Dimon, Alex",SR-4,Marietta,14:18,14.18,,,,OAC Elite Meet,"Apr 17, 2021"
3,2021,D3,110H,Men,"Lewis, Terrell",SR-4,Plymouth State,14:2,14.2,,,,Tufts National Qualifying Meet,"May 20, 2021"
4,2021,D3,110H,Men,"Wright, Dallas",JR-3,Wartburg,14:27,14.27,,,,American Rivers Outdoor Conference Championships,"May 13, 2021"
5,2021,D3,110H,Men,"Love, Deyton",FR-1,Wartburg,14:28,14.28,,,,American Rivers Outdoor Conference Championships,"May 13, 2021"
5,2021,D3,110H,Men,"Whitaker, Andrew",SR-4,Washington U.,14:28,14.28,,,,Pacesetter Sports Invitational,"May 7, 2021"
7,2021,D3,110H,Men,"Murman, Dillon",JR-3,Wis.-La Crosse,14:41,14.41,,,,UWL Eagle Open,"May 14, 2021"
8,2021,D3,110H,Men,"Febus, Cwinn",SR-4,Otterbein,14:42,14.42,,,,2021 Harrison Dillard Twilight,"May 14, 2021"
9,2021,D3,110H,Men,"Gladieux, Jake",SO-2,Trine,14:43,14.43,,,,"54th Annual Hillsdale College ""GINA"" Relays","Apr 22, 2021"
10,2021,D3,110H,Men,"Rennette, Michael",JR-3,Otterbein,14:5,14.5,,,,OAC Elite Meet,"Apr 17, 2021"
11,2021,D3,110H,Men,"Thomas, Oliver",SR-4,WPI,14:52,14.52,,,,NEICAAA Outdoor Track & Field Championships,"May 14, 2021"
11,2021,D3,110H,Men,"Wiggins, Josh",SR-4,Wabash,14:52,14.52,,,,North Coast AC Men's Outdoor Championships,"May 6, 2021"
13,2021,D3,110H,Men,"Kemp, Kelton",,Belhaven,14:56,14.56,,,,2021 Al Schmidt Bulldog Relays,"Mar 26, 2021"
13,2021,D3,110H,Men,"Elshakhs, Malek",SR-4,WPI,14:56,14.56,,,,Wheaton Tri- Meet (RWU & WPI),"Apr 10, 2021"
15,2021,D3,110H,Men,"Brooks, Isaiah",JR-3,Cortland St.,14:59,14.59,,,,AARTFC Outdoor Track & Field Championships,"May 19, 2021"
16,2021,D3,110H,Men,"Schrang, Jared",JR-3,Wis.-Stevens Point,14:63,14.63,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
17,2021,D3,110H,Men,"Jones, Aaron",FR-1,Cortland St.,14:66,14.66,,,,AARTFC Outdoor Track & Field Championships,"May 19, 2021"
18,2021,D3,110H,Men,"Gloskey, Max",SR-4,RIT,14:69,14.69,,,,AARTFC Outdoor Track & Field Championships,"May 19, 2021"
18,2021,D3,110H,Men,"Maack, Carter",SO-2,St. Thomas (Minn.),14:69,14.69,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
20,2021,D3,110H,Men,"Gifford, Charlie",SR-4,Wis.-Platteville,14:72,14.72,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
20,2021,D3,110H,Men,"Kramarczuk, Lucas",FR-1,St. Olaf,14:72,14.72,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
22,2021,D3,110H,Men,"Rogers , Ryan",JR-3,Loras,14:73,14.73,,,,American Rivers Outdoor Conference Championships,"May 13, 2021"
22,2021,D3,110H,Men,"Morse, Brett",FR-1,Cortland St.,14:73,14.73,,,,AARTFC Outdoor Track & Field Championships,"May 19, 2021"
24,2021,D3,110H,Men,"Alfred, Giovanni",SO-2,Washington U.,14:74,14.74,,,,2021 Big Blue Twilight,"Apr 30, 2021"
1,2021,D3,1500,Men,"Pommier, Gabriel",JR-3,North Central (Ill.),3:47:29,227.29,,,,Benedictine University Invite,"Apr 9, 2021"
2,2021,D3,1500,Men,"Reid, Frankie",FR-1,Lewis & Clark,3:48:93,228.93,,,,George Fox Final Qualifier,"May 19, 2021"
3,2021,D3,1500,Men,"Yackin, Cal",SO-2,Otterbein,3:49:26,229.26,,,,2021 Harrison Dillard Twilight,"May 14, 2021"
4,2021,D3,1500,Men,"Hoffman, Nicholas",JR-3,Hope,3:49:48,229.48,,,,GVSU Al Owens Classic,"Apr 16, 2021"
5,2021,D3,1500,Men,"Pierson, Ian",SO-2,John Carroll,3:49:64,229.64,,,,2021 Harrison Dillard Twilight,"May 14, 2021"
6,2021,D3,1500,Men,"Fry, Josh",SO-2,Colorado College,3:49:97,229.97,,,,George Fox Final Qualifier,"May 19, 2021"
7,2021,D3,1500,Men,"Heinzman, Matt",JR-3,Wartburg,3:50:15,230.15,,,,Wartburg Outdoor Friday Night Lights,"Apr 30, 2021"
8,2021,D3,1500,Men,"Martin, Travis",SO-2,Trinity (Conn.),3:50:18,230.18,,,,Tufts Invitational,"May 8, 2021"
9,2021,D3,1500,Men,"Alderfer, Isaac",SO-2,Eastern Mennonite,3:50:26,230.26,,,,Dennis Craddock Coaches Classic,"Apr 17, 2021"
10,2021,D3,1500,Men,"Madoch, Michael",SO-2,Wis.-La Crosse,3:50:60,230.6,,,,UWL Eagle Open,"May 14, 2021"
11,2021,D3,1500,Men,"Sikorski, Scott",SO-2,Rochester,3:50:69,230.69,,,,Redhawk Capstone Meet,"May 14, 2021"
12,2021,D3,1500,Men,"Cutter, Ryan",JR-3,U. of Chicago,3:50:71,230.71,,,,St. Francis Fighting Chance Invite,"May 14, 2021"
13,2021,D3,1500,Men,"Llaneza, Sam",SO-2,Lynchburg,3:50:75,230.75,,,,Hopkins Charm City Invitational,"May 11, 2021"
13,2021,D3,1500,Men,"Houser, Will",FR-1,Washington U.,3:50:75,230.75,,,,NCC Dr. Keeler Track & Field Meet-2021,"May 13, 2021"
15,2021,D3,1500,Men,"Neuzerling, Levi",SR-4,Trine,3:50:84,230.84,,,,St. Francis Fighting Chance Invite,"May 14, 2021"
16,2021,D3,1500,Men,"Ridderhoff, Jacob",JR-3,Washington U.,3:50:86,230.86,,,,'21 Rose-Hulman Friday Night Spikes,"Apr 23, 2021"
16,2021,D3,1500,Men,"O'Brien, Neil",SR-4,Trine,3:50:86,230.86,,,,St. Francis Fighting Chance Invite,"May 14, 2021"
18,2021,D3,1500,Men,"Smith, Morey",SO-2,St. Thomas (Minn.),3:50:92,230.92,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
19,2021,D3,1500,Men,"Myers, Henry",SO-2,U. of Chicago,3:51:01,231.01,,,,St. Francis Fighting Chance Invite,"May 14, 2021"
20,2021,D3,1500,Men,"Giumenti, Vincent",FR-1,Mount Union,3:51:15,231.15,,,,2021 Harrison Dillard Twilight,"May 14, 2021"
21,2021,D3,1500,Men,"Haines, David",JR-3,Marywood,3:51:16,231.16,,,,Hopkins Charm City Invitational,"May 11, 2021"
22,2021,D3,1500,Men,"Wilber, Trevor",FR-1,George Fox,3:51:23,231.23,,,,George Fox Final Qualifier,"May 19, 2021"
23,2021,D3,1500,Men,"Kisting, Tyler",FR-1,Wis.-La Crosse,3:51:24,231.24,,,,Wartburg Outdoor Friday Night Lights,"Apr 30, 2021"
24,2021,D3,1500,Men,"Tavangar, Kiyan",JR-3,U. of Chicago,3:51:26,231.26,,,,St. Francis Fighting Chance Invite,"May 14, 2021"
1,2021,D3,1500,Women,"Pomainville, Emily",JR-3,SUNY Geneseo,4:22:47,262.47,,,,Redhawk Invitational (Invitational Events),"Apr 16, 2021"
2,2021,D3,1500,Women,"Baran, Ella",JR-3,Johns Hopkins,4:26:10,266.1,,,,Centennial Conference Outdoor Track & Field Championships,"May 1, 2021"
3,2021,D3,1500,Women,"Seeland, Esther",SO-2,Messiah,4:27:39,267.39,,,,Messiah Multi/Invitational,"Apr 8, 2021"
4,2021,D3,1500,Women,"Hannan, Parley",FR-1,Ithaca,4:28:68,268.68,,,,Rochester-Ithaca-RIT Triangular,"Apr 3, 2021"
5,2021,D3,1500,Women,"Olshanski, Therese",SR-4,Johns Hopkins,4:29:75,269.75,,,,Centennial Conference Outdoor Track & Field Championships,"May 1, 2021"
6,2021,D3,1500,Women,"Hurlbut, Jordan",SR-4,Rochester,4:30:32,270.32,,,,Liberty League West Outdoor T&F Championships,"May 8, 2021"
7,2021,D3,1500,Women,"Keklak, Ariel",SR-4,Johns Hopkins,4:31:57,271.57,,,,George Mason University Spring Invitational 2021,"Apr 11, 2021"
8,2021,D3,1500,Women,"Tucker, Anastasia",SO-2,Hope,4:32:25,272.25,,,,MIAA Field Day 2021,"May 6, 2021"
9,2021,D3,1500,Women,"Bultemeyer, Evie",SR-4,Trine,4:32:35,272.35,,,,St. Francis Fighting Chance Invite,"May 14, 2021"
10,2021,D3,1500,Women,"Cardi, Isabel",SR-4,Dickinson,4:32:78,272.78,,,,Hopkins Charm City Invitational,"May 11, 2021"
11,2021,D3,1500,Women,"Demco, Zanzie",JR-3,Wis.-Oshkosh,4:32:81,272.81,,,,"54th Annual Hillsdale College ""GINA"" Relays","Apr 22, 2021"
12,2021,D3,1500,Women,"Packard, Sydney",SR-4,WPI,4:33:04,273.04,,,,Tufts Invitational,"May 8, 2021"
13,2021,D3,1500,Women,"Herrmann, Josie",SR-4,Concordia-Moorhead,4:33:94,273.94,,,,2021 MIAC Outdoor Track & Field Championships,"May 14, 2021"
14,2021,D3,1500,Women,"Kearney, Cassidy",SO-2,Middlebury,4:34:09,274.09,,,,Middlebury College vs Hamilton College,"May 8, 2021"
15,2021,D3,1500,Women,"McCauley, Brittany",JR-3,Mount Union,4:34:75,274.75,,,,Ohio Athletic Conference Outdoor Track & Field Championships,"May 6, 2021"
16,2021,D3,1500,Women,"Harden, Rebekah",JR-3,Illinois Wesleyan,4:35:27,275.27,,,,CCIW Championships,"May 7, 2021"
17,2021,D3,1500,Women,"Mickelson, Ellen",JR-3,St. Olaf,4:36:22,276.22,,,,2021 MIAC Outdoor Track & Field Championships,"May 14, 2021"
18,2021,D3,1500,Women,"Lowensohn, Tara",SO-2,Tufts,4:36:28,276.28,,,,Tufts National Qualifying Meet,"May 20, 2021"
19,2021,D3,1500,Women,"Urban, Annika",FR-1,Emory,4:36:76,276.76,,,,Georgia Tech Invitational,"Apr 16, 2021"
20,2021,D3,1500,Women,"Heeringa, Sadie",SO-2,Calvin,4:36:89,276.89,,,,NCC Dr. Keeler Track & Field Meet-2021,"May 13, 2021"
21,2021,D3,1500,Women,"Cole, Jacinda",SR-4,Hope,4:37:18,277.18,,,,"54th Annual Hillsdale College ""GINA"" Relays","Apr 22, 2021"
21,2021,D3,1500,Women,"Malooly, Emma",JR-3,Wis.-La Crosse,4:37:18,277.18,,,,Wartburg Outdoor Friday Night Lights,"Apr 30, 2021"
23,2021,D3,1500,Women,"Kenny, Hannah",SR-4,Hope,4:37:41,277.41,,,,NCC Dr. Keeler Track & Field Meet-2021,"May 13, 2021"
24,2021,D3,1500,Women,"Murphy, Hope",FR-1,Baldwin Wallace,4:37:42,277.42,,,,2021 Harrison Dillard Twilight,"May 14, 2021"
1,2021,D3,200,Men,"Vaught, JP",FR-1,Centre,21:06,21.06,,,,NCC Dr. Keeler Track & Field Meet-2021,"May 13, 2021"
2,2021,D3,200,Men,"Jackson, Derrick",SO-2,Knox,21:14,21.14,,,,IC True Blue Invitational,"May 1, 2021"
3,2021,D3,200,Men,"Holden, Seth",JR-3,Wis.-La Crosse,21:16,21.16,,,,NCAA Final Qualifier @ UW-La Crosse,"May 19, 2021"
4,2021,D3,200,Men,"Beasley, Jah'mere",FR-1,Rowan,21:18,21.18,,,,Fast Times Before Finals,"May 1, 2021"
5,2021,D3,200,Men,"Plitt, Derek",FR-1,Adrian,21:25,21.25,,,,NCC Gregory Final Qualifier Track & Field Meet-2021,"May 19, 2021"
6,2021,D3,200,Men,"Smith, Derrick",FR-1,Wartburg,21:28,21.28,,,,American Rivers Outdoor Conference Championships,"May 13, 2021"
7,2021,D3,200,Men,"Stanley, Michael",JR-3,North Central (Ill.),21:36,21.36,,,,NCC Gregory Final Qualifier Track & Field Meet-2021,"May 19, 2021"
8,2021,D3,200,Men,"Heilman, Brent",JR-3,Wis.-Stout,21:37,21.37,,,,Norse Invite,"May 1, 2021"
9,2021,D3,200,Men,"Douville, Eric",JR-3,St. Thomas (Minn.),21:44,21.44,,,,2021 MIAC Outdoor Track & Field Championships,"May 14, 2021"
10,2021,D3,200,Men,"Clark, Garrett",SO-2,John Carroll,21:45,21.45,,,,Ohio Athletic Conference Outdoor Track & Field Championships,"May 6, 2021"
10,2021,D3,200,Men,"Johnson, Alijah",SO-2,Eastern Mennonite,21:45,21.45,,,,ODAC Outdoor Track & Field Championships,"Apr 30, 2021"
12,2021,D3,200,Men,"Shands, Parnelle",FR-1,Hardin-Simmons,21:47,21.47,,,,ACU Last Chance Meet,"May 9, 2021"
13,2021,D3,200,Men,"Walton, Dazhaun",FR-1,McMurry,21:51,21.51,,,,WTAMU Last Chance,"May 16, 2021"
13,2021,D3,200,Men,"DeBruin, Troy",SR-4,Wis.-La Crosse,21:51,21.51,,,,Tribute Twilight #2020 @ UW-La Crosse,"Apr 2, 2021"
15,2021,D3,200,Men,"Smith, Josh",SO-2,Loras,21:54,21.54,,,,American Rivers Outdoor Conference Championships,"May 13, 2021"
16,2021,D3,200,Men,"DiMaria, Nick",SR-4,Stevens Institute,21:55,21.55,,,,Bill Fritz Invitational,"Apr 17, 2021"
17,2021,D3,200,Men,"Ward, Deven",JR-3,John Carroll,21:59,21.59,,,,Baldwin Wallace Tune Up,"Apr 30, 2021"
18,2021,D3,200,Men,"Kemp, Kelton",,Belhaven,21:60,21.6,,,,Emory Final Qualifier,"May 19, 2021"
19,2021,D3,200,Men,"Wilkes, Marcus-Jay",SO-2,Washington U.,21:61,21.61,,,,Wheaton Invitational 2021,"Apr 17, 2021"
19,2021,D3,200,Men,"Wright, Dallas",JR-3,Wartburg,21:61,21.61,,,,Wartburg/Luther Dual,"May 6, 2021"
21,2021,D3,200,Men,"Dean, Nate",JR-3,Ohio Northern,21:63,21.63,,,,2021 Polar Bear Spring Invitational,"Apr 3, 2021"
22,2021,D3,200,Men,"Buhr, Owen",SO-2,Lebanon Valley,21:64,21.64,,,,2021 MAC Outdoor Track & Field Championships,"May 6, 2021"
22,2021,D3,200,Men,"Mihelich, Davis",SO-2,George Fox,21:64,21.64,,,,Northwest Conference Track & Field Championships,"May 13, 2021"
22,2021,D3,200,Men,"Miller, Ryan",JR-3,St. John's (Minn.),21:64,21.64,,,,2021 MIAC Outdoor Track & Field Championships,"May 14, 2021"
1,2021,D3,200,Women,"Forsyth, Bailey",JR-3,Pacific Lutheran,23:86,23.86,,,,Northwest Conference Track & Field Championships,"May 13, 2021"
2,2021,D3,200,Women,"Ezewuzie, Favor",SR-4,Wheaton (Ill.),24:16,24.16,,,,Benedictine University Invite,"Apr 9, 2021"
3,2021,D3,200,Women,"Armstrong, Kayla",SR-4,Concordia Univ. Chicago,24:23,24.23,,,,North Florida Invite,"Apr 29, 2021"
4,2021,D3,200,Women,"Rolfes, Aspen",SR-4,Nebraska Wesleyan,24:4,24.4,,,,South Dakota Tune-up,"May 7, 2021"
4,2021,D3,200,Women,"Edwards , Marion",SO-2,Loras,24:4,24.4,,,,American Rivers Outdoor Conference Championships,"May 13, 2021"
6,2021,D3,200,Women,"Coleman, Adalia",FR-1,Bridgewater (Va.),24:42,24.42,,,,ODAC Outdoor Track & Field Championships,"Apr 30, 2021"
7,2021,D3,200,Women,"Schumacher, Kendra",SR-4,Wisconsin Lutheran,24:44,24.44,,,,UWL Eagle Open,"May 14, 2021"
8,2021,D3,200,Women,"Baker, Kenzie",SR-4,Monmouth (Ill.),24:56,24.56,,,,IC True Blue Invitational,"May 1, 2021"
9,2021,D3,200,Women,"Gorman, Samantha",SR-4,TCNJ,24:68,24.68,,,,AARTFC Outdoor Track & Field Championships,"May 19, 2021"
10,2021,D3,200,Women,"Dawidowich, Emily",FR-1,Wis.-La Crosse,24:69,24.69,,,,WIAC Outdoor Track & Field Championships,"May 7, 2021"
11,2021,D3,200,Women,"Radigan, Sydney",SO-2,George Fox,24:7,24.7,,,,OSU High Performance Meet,"Apr 30, 2021"
12,2021,D3,200,Women,"Bendery, Addison",SO-2,Illinois Wesleyan,24:72,24.72,,,,Big Blue Classic,"Apr 9, 2021"
13,2021,D3,200,Women,"Dello Russo, Gina",SR-4,Stevens Institute,24:76,24.76,,,,TCNJ Lions Last Chance Meet,"May 13, 2021"
13,2021,D3,200,Women,"LeFever, Lexi",SO-2,Wis.-River Falls,24:76,24.76,,,,WIAC Outdoor Track & Field Championships,"May 7, 2021"
15,2021,D3,200,Women,"Cannata, Lucia",SO-2,John Carroll,24:78,24.78,,,,2021 Harrison Dillard Twilight,"May 14, 2021"
15,2021,D3,200,Women,"Hyde, Andrea",SR-4,Illinois College,24:78,24.78,,,,IC True Blue Invitational,"May 1, 2021"
17,2021,D3,200,Women,"Hooker, Kacee",SO-2,Bridgewater (Va.),24:84,24.84,,,,ODAC Outdoor Track & Field Championships,"Apr 30, 2021"
18,2021,D3,200,Women,"Burrell, Michaela",SR-4,Rochester,24:85,24.85,,,,AARTFC Outdoor Track & Field Championships,"May 19, 2021"
19,2021,D3,200,Women,"Robinson, Crystal",SO-2,Moravian,24:88,24.88,,,,AARTFC Outdoor Track & Field Championships,"May 19, 2021"
19,2021,D3,200,Women,"Lyon, Andrea",SR-4,Redlands,24:88,24.88,,,,Redlands Final Qualifier (Collegiate),"May 19, 2021"
21,2021,D3,200,Women,"Ganshirt, Jackie",JR-3,Wartburg,24:89,24.89,,,,American Rivers Outdoor Conference Championships,"May 13, 2021"
22,2021,D3,200,Women,"Beeman, Alison",SR-4,Dubuque,24:9,24.9,,,,American Rivers Outdoor Conference Championships,"May 13, 2021"
23,2021,D3,200,Women,"Orr, Gwen",SR-4,Wis.-Platteville,24:91,24.91,,,,UWL Eagle Open,"May 14, 2021"
23,2021,D3,200,Women,"Rygiewicz, Savannah",JR-3,Wis.-La Crosse,24:91,24.91,,,,WIAC Outdoor Track & Field Championships,"May 7, 2021"
1,2021,D3,3000S,Men,"Wilkinson, Matthew",JR-3,Carleton,8:44:01,524.01,,,,2021 MIAC Outdoor Track & Field Championships,"May 14, 2021"
2,2021,D3,3000S,Men,"Jones, Jonah",SR-4,Wheaton (Ill.),9:04:85,544.85,,,,NCC Dr. Keeler Track & Field Meet-2021,"May 13, 2021"
3,2021,D3,3000S,Men,"Caminiti, Lucas",JR-3,Edgewood,9:06:64,546.64,,,,NCC Dr. Keeler Track & Field Meet-2021,"May 13, 2021"
